急聘销售：底薪5000起+提成+双休,上海翼宇影视服务有限公司,8000.0
业务员,上海盟轩展览服务有限公司,6000.0
英语/TOEFL托福/SAT赛达助教,上海壹墨图文设计制作有限公司,8000.0
课程研发助理,上海力盛赛车文化股份有限公司,5000.0
媒介助理,捷行会展服务（上海）有限公司,4000.0
SEM优化师,点意空间（上海）展览设计工程有限...,4500.0
搜狗广告优化师,上海富百群贸易有限公司,6000.0
CAD设计/制图,新民教育项目（新民教育）,6000.0
幼儿园老师,上海影呈文化传媒中心,8000.0
早教老师/音乐启蒙老师,上海子安文化发展有限公司,8000.0
美术助教+五险一金+带薪培训,上海安多福教育培训有限公司,6000.0
英皇UA服务员-虹桥火车站店,上海多毅文化传媒有限公司,5500.0
展会推广专员,上海郡州广告有限公司,2640.0
财务助理,上海智度亦复信息技术有限公司,4500.0
销售代表,上海国德网络科技有限公司,4000.0
活动执行/会务专员,仲野国际贸易（上海）有限公司,3000.0
声乐老师,上海松江区临松幼儿园,3000.0
网络运营专员,公司名,0
客户执行,上海莫乐文化传播有限公司,4500.0
场务助理,上海泽熙文化传播有限公司,3500.0
展会销售,上海梅龙镇广场环艺娱乐管理有限公司,4500.0
网络主播,上海洲创展览有限公司,4500.0
新媒体运营/文案,上海千策广告有限公司,4000.0
婚纱摄影旅拍销售（彼爱组）,上海天涌影视传媒有限公司,3000.0
房地产置业顾问,上海雅筑文化传播有限公司,4000.0
办公室助理,圣律（上海）文化发展有限公司,8000.0
大型玄幻古装戏直招跟组演员化妆服装摄影艺人助理,上海笔克展览展示有限公司,0
前台销售,上海赢叁文化传播有限公司,5000.0
咖啡师助理（上海）,熊客文化传媒（上海）有限公司,3000.0
照明设计师,上海优亦诚展览展示有限公司,5000.0
会务专员,深圳市聚娇文化传播有限公司,3000.0
项目助理,上海尊安同恒文化创意发展有限公司,4500.0
人事专员招聘主管,上海唯一视觉企业发展有限公司,8000.0
销售,上海宝劲房地产经纪有限公司,4500.0
仓管助理,上海弘墨图文设计制作有限公司,4500.0
境外展会销售专员,北京巨擘广告制作有限公司,6000.0
电话销售,上海煜禾文化传媒有限公司,4000.0
国际市场拓展（欧美市场）,重庆西西弗文化传播有限公司,0
主持人（应届毕业生即可）,优米照明设计（上海）有限公司,3000.0
展会助理Assistant （欢迎应届生投递）,脉凌医学传播机构,4000.0
课程顾问,上海林通文化传播有限公司,4000.0
地推,上海尤特实业有限公司,4500.0
客户经理/销售/销售经理,拉码商务咨询（上海）有限公司,8000.0
视频主播运营总监,广东美至简网络科技有限公司,4500.0
钢琴陪练/小提琴陪练/钢琴老师/小提琴老师,上海达欧展览服务有限公司,4000.0
微信销售,上海迪展展览展示有限公司,4000.0
总部前台,上海博勘商务咨询有限公司,8333.333333333334
前台行政,上海之合网络科技有限公司,6000.0
雕塑设计师,澳龙信息科技（上海）有限公司,4500.0
项目助理,上海灏顺文化传播有限公司,8000.0
销售助理/海外销售代表,上海说嵘教育科技有限公司,6000.0
前台兼人事行政专员,上海格瑞企业策划有限公司,4500.0
行政前台,襄阳腾乐文化传媒有限公司,8000.0
文案策划,貅逸文化传播（上海）有限公司,5000.0
行政助理,广州创闻投资有限公司,4500.0
人事行政专员/助理,灵格教育培训（上海）有限公司,4500.0
客户执行（digital方向）,上海照钦教育科技有限责任公司,4500.0
制片助理,上海宇丰雕塑艺术有限公司,3000.0
财务助理,名唐展览服务(上海)有限公司,3000.0
视频剪辑/视频摄像/后期制作（接受应届毕业生）,上海都赛信息科技股份有限公司,5000.0
广告业务员(可),上海众引文化传播股份有限公司,4500.0
早教中心会籍顾问,OnlyLady女人志,3000.0
招募艺人 跟组 （可培训签约）,上海璨然信息技术有限公司,4500.0
标识方案设计师,上海喜悠记文化传播有限公司,4500.0
设计师助理,上海天采电子商务有限公司,4000.0
UC运营,上海摩丸文化传媒有限公司,4500.0
早教亲子老师,上海吾意文化传播有限公司,4000.0
酷金商务,上海点应网络科技有限公司,5000.0
面销经理,公司名,0
上海线上主播招聘,上海红煊文化传媒有限公司,5000.0
财务文员,汉翔（上海）文化有限公司,20000.0
商务助理,上海合志文化传播有限公司,6000.0
吉他/钢琴/架子鼓教师（双休+带薪寒暑假）,深圳市艺赋文化传媒有限公司,4500.0
段子手/小编,上海魏玛文化传播有限公司,4000.0
客户专员（策划、项目跟进方向）,京一典展览设计（上海）有限公司,4500.0
外籍高管个人助理兼翻译,上海信淼信息科技有限公司,4000.0
渠道专员,上海尚貅文化传播有限公司,5000.0
项目助理,鸟哥笔记(上海青墨网络科技有限公...,5000.0
电话销售主任（月薪4K起，每日工作7小时）,万合体育,20000.0
英语助教Trainer Assistant,美宏文化传媒（武汉）有限公司,0
MIS项目专员,上海锡鼎实业有限公司,4500.0
媒介计划,上海卓腾展览展示有限公司,3000.0
会展销售/销售经理/销售代表/市场推广/电话销售/销售,昆山罗兰梦源文化艺术有限公司,8000.0
制片助理,上海欣予营销策划有限公司,6000.0
营销策划,广州市天诺营销策划有限公司,4500.0
一手办公楼销售/可招应届毕业生,上海诺施广告有限公司,3300.0
业务助理 Account Assistant,飞书互动,6000.0
客户专员,上海革文营销策划有限公司,3000.0
老板私人助理,Eurasia Asia Group,4000.0
网络客服/电商客服,简思商务咨询（上海）有限公司,6000.0
发传单,远誉广告（中国）有限公司,6000.0
文员,商众世纪传媒广告（北京）有限公司,5000.0
少儿英语老师培训老师教师,上海浩淦展览服务有限公司,4000.0
上海孟源―靠谱的销售行业，非保险房产金融,上海悦涵文化传播有限公司,3000.0
客服专员 新媒体运营助理,上海久爱广告有限公司,4500.0
海外销售顾问/英语销售代表,上海长武市场营销策划有限公司,8000.0
项目文员,亚缇思平面设计（上海）有限公司,4500.0
美术老师,九富公关顾问（上海）有限公司,5000.0
销售代表,上海仁则文化传播有限公司,2000.0
人事行政专员,上海巨航渡信息技术有限公司,3000.0
推广运营专员,上海星位文化传播有限公司,0
运营助理,上海动漫公共技术服务平台运营管理...,3000.0
行政专员,心随文化传播（上海）有限公司,0
新媒体编辑,上海孟源文化传播有限公司,8000.0
AE（客户执行）,留白（上海）网络科技有限公司,3000.0
平面设计师,上海探粕涛裥畔⒆裳有限公司,6000.0
出纳员,上海涧宽展览展示有限公司,3000.0
密室逃脱***店员,上海鹄翼文化发展有限公司,6000.0
演员NPC（真人密室表演）,深圳市六盛展览有限公司上海分公司,6000.0
密室逃脱***店员,江苏联影影视文化版权服务有限公司,3000.0
演员NPC（真人密室表演）,DigitalX 成势广告（上海）有限公司,5000.0
平面设计师,上海奥昱博广告有限公司,4500.0
会议助理 Event Assistant,SIA国际艺术教育,4000.0
行政文员,硕频（上海）文化传播有限公司,3500.0
网络营销专员,上海奇伦广告有限公司,6000.0
网络销售助理,远近文化传播（上海）有限公司,4500.0
密室游戏店员,上海中懋国际贸易有限公司,4500.0
前台兼行政,上海星图文化传播有限公司,3300.0
管理培训生（校园招聘）,上海麦戟文化传播有限公司,5000.0
媒介专员,公司名,0
Social Engagement Executive 客户执行 - Luxury,上海星图文化传播有限公司,3300.0
急招***/全职文案策划,上海麦戟文化传播有限公司,5000.0
大客户销售-B2B媒体广告（食品/涂料行业）,上海移动互联网应用促进中心,4000.0
游戏AD（OB）,齐勤企业管理咨询（上海）有限公司,6000.0
行政前台,框架传媒上海分公司,4500.0
APP培训员（***）,勤德士展示器材（中国）有限公司,4000.0
礼品派发,上海拜泉网络科技有限公司,6000.0
监播***,上海密宝文化传播有限公司,4500.0
微商客服/客服主管,上海享网广告有限公司,4500.0
广告/头条优化师（应届生）,上海易贸商务发展有限公司,6000.0
AE客户执行,北京博雅立方科技有限公司,4000.0
社交媒体初级分析师Social Media Junior Analyst,上海博志广告有限公司,5000.0
营销策划经理/营销策划专员,上海敏思广告有限公司,4400.0
行政助理(大四可转正）,上海荣格展览有限公司,12500.0
行政专员,上海网映文化传播股份有限公司,4000.0
会议活动执行（销售导向）,阳光恒美金融信息技术服务（上海）...,3500.0
微信运营专员,上海蒙果文化传媒有限公司,0
客服专员,易贝乐国际少儿英语（上海高境中心）,4400.0
电销客服/提成客服（底薪+提成）,上海晶茂文化传播有限公司,2640.0
会议销售顾问,上海仙剑文化传媒股份有限公司,5000.0
短视频达人,乐推（上海）文化传播有限公司,4000.0
秘书,上海奥狮网络科技有限公司,4500.0
海外项目翻译助理,瀚与翼（上海）商务咨询有限公司,4900.0
前台文员,上海聚屏网络科技有限公司,3000.0
拓展部经理助理/外联专员,淳博（上海）文化传播股份有限公司,4500.0
企划部专员,上海钰银会展服务有限公司,3000.0
会展销售,上海华昂商务咨询有限公司,8000.0
项目执行/PE（微信运维方向）,阆苑（上海）文化传媒有限公司,6000.0
项目助理,耕图（上海）广告制作有限公司,4500.0
旅游策划师,华夏家博,6000.0
日语媒体运营担当,上海捷恺商务咨询管理有限公司,5000.0
影院服务员,浙江聚海数据管理有限公司,33000.0
电话开发,礼高文化传播（上海）有限公司,4500.0
管理培训生（市场方向）,原伍人数字科技（上海）有限公司,6000.0
展台销售电话销售,上海颐仁广告有限公司,3000.0
前台行政助理,上海格博展览股份有限公司,4500.0
广告销售（汽车广告类）,岭隆（上海）品牌管理有限公司,3000.0
展览展台3d设计师,上海兰凯会展服务有限公司,4500.0
日语高级商务咨询前台,齐数科技（上海）有限公司,6000.0
电影院服务员,上海非得展览服务有限公司,4500.0
后期剪辑,上海诚唐展览展示有限公司,8000.0
会展销售,微告（上海）广告有限公司,5000.0
Photo Retouch Artist,大地影院发展有限公司北京销售分公司,3000.0
淘宝客服,上海佳世展览有限公司,3000.0
修图师,上海影筑影院管理有限公司,4000.0
A E (客户助理-事件活动端),上海今怡广告有限公司,4500.0
文案/策划,上海柯麦广告设计制作有限公司,4000.0
出纳专员,凤凰汽车上海站,10000.0
招商销售（地铁媒体）,上海毅赞展览展示服务有限公司,4000.0
景观效果图助理,康格会展（上海）有限公司,4500.0
高端客户咨询员/课程顾问,公司名,0
面包车驾驶员,红星美凯龙影业,3000.0
音乐教师（钢琴古筝吉他架子鼓）,上海欣漾广告有限公司,3000.0
文案策划专员,润京展览（上海）有限公司,6000.0
客户经理助理,上海按冉文化传播有限公司,4500.0
行政助理,武汉绕梁音文化有限公司,4500.0
渲染培训生,上海鑫翱文化传播有限公司,4000.0
电商设计师,上海鼎脉营销顾问有限公司,4500.0
Ecommerce Booking Executive,上海新蕴传媒科技集团,3500.0
新媒体运营Intern,上海动观文化传播有限公司,4500.0
部门助理,上海知道广告有限公司,6000.0
后期制作字幕组,上海盛策文化传播有限公司,4500.0
Admin Assistant /行政兼前台,牛班音乐学校,10000.0
建筑动画师,思播（上海）市场营销策划有限公司,4500.0
地推,凯笙（上海）文化传播有限公司,6000.0
销售代表或经理,上海咕嘟广告有限公司,6000.0
茶艺师助理,上海万源文化传播有限公司,2200.0
诚招普工/打印操作员,上海晶娱文化传媒有限公司,4500.0
网络主播,上海众月数字科技有限公司,2000.0
项目执行专员,上海赢迪市场营销服务有限公司,7000.0
新媒体文案编辑（欢迎应届生）,GroupM群邑（上海）广告有限公司,4500.0
销售助理,北京鹏泰互动广告有限公司上海分公司,2640.0
文案策划（应届毕业生均可）,上海永乐数码科技股份有限公司,3000.0
广告客户执行,上海蒙翰贸易发展有限公司,3000.0
日语翻译（可***）,上海乐迪(展览及活动策划),3000.0
财务（会计）助理,莱特泰克（上海）光电科技有限公司,6000.0
摄影助理,上海毓果文化传播有限公司,2000.0
星探/经纪人,上海之远文化传播有限公司,4000.0
客户执行,上海久道文化发展有限公司,3000.0
文案策划,上海奕宗展览展示服务中心（普通合...,5000.0
赴美国、新加坡、韩国、泰国国际汉语老师中文老师,上海久而文化传播有限公司,5000.0
移动嘉定仓场营业厅业务受理,上海瀚笙文化传播有限公司,3000.0
销售助理,上海幸遇堂市场营销策划有限公司,5000.0
电话销售,上海智趣广告有限公司,4500.0
编辑助理,上海羽众企业形象策划有限公司,5000.0
视频制作-包吃住,（CCE GROUP）上海程迈文化传播有...,3500.0
前台 Receptionist,魅仕坊（上海）互联网科技有限公司,4500.0
IT信息技术支持,上海点正互联网科技有限公司,4000.0
财务/会计,上海闪耀摄影服务合伙企业（有限合...,2000.0
客服执行AE,上海必响文化传媒有限公司,6000.0
天猫美工,上海美凯信广告有限公司,6000.0
采编播专员(应届毕业生可投),上海恒术网络科技有限公司,5000.0
营销编辑/渠道编辑,青岛中优德惠文化交流咨询有限公司,8000.0
网站编辑,上海铂立营销策划有限公司,4500.0
出纳Cashier,深圳九星互动科技有限公司,4000.0
国际知名品牌市场部助理,恩加展览展示（上海）有限公司,4000.0
高底薪包住宿急聘微信客服,上海胡润百富投资管理咨询有限公司,4500.0
媒介专员/媒介助理―数字营销,上海岩竹文化传播有限公司,3000.0
客服代表,普芮米卡勒数码影像科技（上海）有...,4000.0
市场部助理,上海幻马文化传媒有限公司,10000.0
总裁办助理,上海硕风国际旅行社有限公司,4500.0
微信文案,公司名,0
iOS开发工程师,上海元祥文化传播有限公司,6000.0
数学编辑,上海萌糖信息科技有限公司,3500.0
客服,浙江瀚叶股份有限公司上海分公司,6000.0
销售顾问,中信出版集团股份有限公司,5000.0
市场助理,上海小田仆刻网络科技有限公司,3000.0
电话销售,上海奥美广告有限公司,3000.0
实训师,上海赢嘉公关咨询有限公司,6000.0
新媒体网站编辑,上海敏h影视传媒有限公司,4500.0
前台,MAX Communication,4500.0
上海总部直招营销专员+双休+高薪,上海书然文化传播有限公司,4500.0
***：新媒体时尚编辑（服装）,上海臻尚数码科技有限公司,4000.0
文员,德马吉国际展览有限公司,3000.0
渲染师,上海糖言广告有限公司,4500.0
媒介,湃势信息科技（上海）有限公司,6000.0
上海--采购助理,同济大学出版社有限公司,4500.0
UI设计师,默秀（上海）展示服务有限公司,4500.0
国际论坛策划专员 Event Producer,奕齐集团,6000.0
采购助理（应届毕业生岗）,上海晟明行企业发展有限公司,2200.0
广告销售经理 底薪加提成,上海追越会展服务有限公司,6000.0
茶艺师和服务员,金大陆文化产业（集团）有限公司,4500.0
行政前台/行政助理/协助活动运营,上海新榄网络科技有限公司,4500.0
彩妆助教,上海童挚教育科技有限公司,4000.0
儿童乐园门店市场营销,上海迈玺商贸有限公司,4000.0
广告客户专员/主管,上海艾尚广告有限公司,4400.0
客服,上海三渡文化传播有限公司,4000.0
摄影师/修图师,杭州玄机科技信息技术有限公司上海...,4000.0
法务专员,上海骋长季网络科技有限公司,3500.0
项目助理（校园大使项目）,上海邑盟市场营销服务有限公司,4000.0
地推/市场推广,上海英蕾文化传播有限公司,8000.0
网络主播,上海安擎商务咨询有限公司,6000.0
课程顾问/销售主管/课程咨询主管（昌里校区）,上海诺宣包装科技有限公司,3000.0
平面设计助理,高峰傲,15000.0
客服助理,上海闲月文化发展有限公司,4500.0
客户执行,上海酷野文化传播有限公司,3000.0
后期制作/摄像师（高薪）,上海初艺文化发展有限公司,2500.0
销售无责底薪4000-5000（每月激励赛丰厚奖金）,合抱文化传播（上海）有限公司,6000.0
收银员,盛世睿博广告（北京）有限公司,5000.0
多媒体设计师,上海雅涛企业形象设计有限公司,6000.0
展览销售/电话销售/展会销售/会展销售,宇乐乐文化传媒（北京）有限公司,4000.0
储备主管/储备店长,《证券日报》社,6000.0
活动执行,励维营销策划（上海）有限公司,4000.0
媒介策划主管,南京牛班文化艺术培训有限公司,6000.0
媒介助理,沈阳银狐文化传媒有限公司,6000.0
课程运营专员（数学）,上海浦东新区外高桥文体艺术培训中心,6000.0
音乐教师（打击乐/木管/铜管）,上海致通标识有限公司,3000.0
前期制片助理[Production Assistant],上海司马展览建造有限公司 Shangh...,3000.0
平面设计师,上海盛鸪广告有限公司,4500.0
摄影师助理,上海微展信息科技有限公司,6000.0
摄像助理,以尧企业发展（上海）有限公司,6000.0
AE 客户专员,上海网恒文化传播有限公司,3000.0
FLASH动画分镜师,公司名,0
插画师/设计师（古风向）,月蚀文化传媒（上海）有限公司,8000.0
销售顾问,上海捷恩斯企业形象策划有限公司,5000.0
美工,璞墅(上海)酒店管理有限公司,4500.0
前台客服（宝山店）,上海比逊广告有限公司,4500.0
经纪人,昌荣传媒股份有限公司,4500.0
户外媒体执行 (第三方员工）,深圳市九富投资顾问有限公司北京分...,6000.0
艺术类幼教助教,上海指道教育科技有限公司,6000.0
陪学顾问（微信运营）固定双休,上海飞晔文化用品有限公司,4500.0
client service intern,上海启李广告有限公司,5000.0
市场助理,上海永祝展览展示工程有限公司,8000.0
渠道销售大区经理,上海门采尔文化传播工作室,3000.0
销售助理,上海皇一摄影服务有限公司,2000.0
合规员,上海纳维广告有限公司,6000.0
平面设计师,水木动画有限公司,2000.0
应届毕业生,上海索来文化传播有限公司,5000.0
前台文员,上海腾榕文化传播有限公司,6000.0
少儿美术老师（七宝万科广场）,上海威怡广告有限公司,4500.0
展会销售专员,上海双双印刷有限公司,3000.0
招聘助理,上海瑞迪演艺经纪有限公司,4500.0
学科类编辑,凯帝珂广告（上海）有限公司,5000.0
客户AE,上海绘悟文化艺术发展有限公司,4500.0
创意手工/ 漫画老师,上海陌涟广告有限公司,6000.0
项目助理(汽车）,安吉斯媒体集团,2200.0
"AE-SAE, Event Team",丝路视觉科技股份有限公司上海分公司,4500.0
促销督导,四川寰视乾坤科技有限公司,4000.0
国际市场专员,上海敦悦文化传播有限公司,4000.0
采购内勤,深圳新景界国际会议展览有限公司上...,4500.0
律师助理（商事争议解决团队）,上海帕沃营销策划有限公司,3300.0
高级销售顾问（英语）,上海汇展广告装饰有限公司,3000.0
办公室保洁,上海自道精舍文化传播有限公司,4000.0
快递员,上海荷墨文化艺术传播有限公司,6000.0
活动执行专员,艾特怡（上海）会展会务有限公司,6000.0
围棋老师,西十区,4000.0
展览设计师 3D设计师/会展设计师 底薪+提成,上海东方激光教育文化有限公司,6000.0
影视合成助理,上海通泽广告有限公司,3000.0
运营经纪人,上海品糖网络科技有限公司,4500.0
客户维护专员,广东电声市场营销股份有限公司,3000.0
财务助理,罗德公共关系顾问（北京）有限公司,8000.0
项目助理,上海明麟广告有限公司,3000.0
销售经理（图书发行）,上海艾歌展览服务有限公司,3960.0
国企拍卖直招征集专员,上海哲乘广告有限公司,4000.0
客户总监助理,上海德禾翰通律师事务所,3000.0
行政助理,上海达沃斯文化传播有限公司,6000.0
插画师,上海竞翔广告有限公司,2000.0
学管师/班主任/客户服务,上海康城广告有限公司,4500.0
文案/策划,奥易商务咨询（上海）有限公司,4500.0
平面设计师,上海思也文化发展有限公司,6000.0
项目助理,上海荣济展览有限公司,6000.0
商务代表,上海万臻广告有限公司,3000.0
美术设计（全职或***）,成都豚首天帅文化传媒有限公司,5000.0
活动执行助理,公司名,0
销售助理,上海维智企业形象策划有限公司,4500.0
项目执行,蓝源广告传媒股份有限公司,3000.0
应届毕业生,上海雅诗建筑工程有限公司,3000.0
体验店长,华东理工大学出版社有限公司,8000.0
网络主播（可异地）,上海琼楼文化发展有限公司,10000.0
行政文秘,上海企创广告有限公司,4000.0
采购员,上海旖飞科技发展有限公司,3500.0
办公室文员,多励文化传播（上海）有限公司,2640.0
平面设计助理,上海赞旭文化传播有限公司,4500.0
市场推广专员,上海时讯广告传媒有限公司,3333.333333333333
设计助理,上海诺隆文化传播有限公司,5000.0
3D设计师（应届）,上海外经贸商务展览有限公司,2500.0
人事行政助理,范丝堂（上海）文化信息咨询有限公司,4500.0
销售专员/代表/主管,厚源汽车贸易（上海）有限公司,4000.0
行政（教务）助理,上海绚创文化传播有限公司,4000.0
国际贸易外贸助理经理,上海爱徒翻译有限公司,3000.0
平面设计师,上海云钦公关策划咨询有限公司,4000.0
艺术设计/产品设计/景观设计/环艺设计,上海善现广告有限公司,3000.0
行政前台,上海郝氏文化传播有限公司,5000.0
视频剪辑,上饶市灰狼文化传媒有限公司,8000.0
客户执行（会务/会展方向）,上海京汇广告有限公司,4500.0
客服专员,上海奥旦工艺礼品有限公司,6000.0
韩国网红品牌LIne五角场店员招聘,上海青青艺术摄影有限公司,3000.0
互联网运营专员,北京汉风阁广告展览制品有限公司上...,3000.0
财务会计,上海声亚文化传播有限公司,4000.0
销售助理,上海岚迈建设工程有限公司,3500.0
手游运营专员,上海佳势展陈装饰设计工程有限公司,4500.0
商务助理,上海创言信息科技有限公司,4500.0
销售专员,上海界外文化传媒有限公司,6000.0
VIP店面咨询顾问,上海河马文化科技股份有限公司,4000.0
项目助理,开成兴业（上海）礼品有限公司,3000.0
"Intern, Sales",上海拓茨广告有限公司,6000.0
婚礼设计师助理,上海三生文化艺术有限公司,7000.0
生活文献教育节目复合载体编辑室助理编辑,上海力远计算机科技有限公司,3000.0
化妆品业务经理（五险一金+双休+年底双薪）,上海意伟广告有限公司,4500.0
瓜藕网--区域负责人,上海中惠思艾文化传播股份有限公司,2200.0
创意视频后期制作,央格（上海）文化传媒有限责任公司,12500.0
CAD绘图员,北京外企德科人力资源服务上海有限...,6000.0
打磨工,DotC United Group,4500.0
活动项目助理,博达大桥国际广告传媒有限公司上海...,4500.0
行政助理（Disney项目）,北京深微文化传媒有限公司,4000.0
摄影器材维护工程师,上海耀宇文化传媒股份有限公司,5000.0
工程预算员，CAD绘图员,上海格涯许信息科技有限公司,3000.0
经纪人助理,上海三度商务咨询有限公司,8000.0
Fulfillment Coordinator Intern,汪正影业国际儿童摄影,8000.0
仓库管理员,上海h领展示道具有限公司,8000.0
销售行政助理纯文职,IMAX China,2000.0
客户经理主管,上海诚品会展策划有限公司,4500.0
展览区域保安员,上海荧星影视艺术有限公司,2000.0
手机段子主播,上海八点品牌设计有限公司,5000.0
平面设计师,公司名,0
绝地求生编辑/记者,南充市乘着风广告有限公司,6000.0
活动策划执行助理,驭骋文化传播（上海）有限公司,4000.0
3D设计师助理,上海和煦展览有限公司,6000.0
平面设计,上海术业金属制品有限公司,3300.0
车身设计工程师,上海和视广告艺术有限公司,3000.0
行政助理/签证文员,金明展示工程（上海）有限公司,4500.0
设计师,上海中性灰文化传播有限公司,8000.0
3D模型/道具/场景建模师,上海庭礼实业有限公司,4000.0
摄像师 摄影师,上海伏模文化传播有限公司,3000.0
3D设计师助理,麦克米伦信息咨询服务（上海）有限...,2640.0
平面资深设计,上海噜逗餐饮管理有限公司,4500.0
项目助理,上海特想文化传媒有限公司,4500.0
会展销售,上海帛景文化传播有限公司,8000.0
行政助理,上海当代艺术馆有限公司,2000.0
客户代表/销售代表/场地销售,上海乔介网络科技有限公司,6000.0
Interior Design Intern,上海浪拓装饰设计工程有限公司,6000.0
MG动画/AE动画/二维动画制作,虎扑,6000.0
招募乐手,上海思途文化传播有限公司,4000.0
招聘专员,上海橙道文化传播有限公司,3300.0
基金会计,宁波鼎克标识有限公司,4000.0
摄影师,上海生花汽车设计有限公司,4000.0
前台接待,上海腾达展览服务有限公司,2200.0
媒体销售客户经理,川力企划,8000.0
置业顾问（包住宿）,上海禾锐数码科技有限公司,8000.0
Foreigner Creative planner (intern or part-time),上海梅卿传媒集团有限公司,4500.0
媒介助理,上海信立广告有限公司,3000.0
助教,上海湃客广告有限公司,3000.0
新媒体文案编辑与维护,喜贴客智能科技（上海）有限公司,3000.0
插画设计,上海简一展览服务有限公司,3000.0
场务,上海易试互动文化传媒有限公司,4000.0
总经理商务助理,上海缤橙企业管理咨询有限公司,6000.0
销售助理/策划助理/文员,德立创意策划（上海）有限公司,2000.0
大数据开发/数据挖掘/数据分析工程师（人才培养）,上海独谱企业管理咨询有限公司,4000.0
签约艺人演员（免费大咖培训）,上海咪萌文化艺术发展有限公司,44000.0
行政文员（应届生）,上海衡悠文化发展有限公司,4000.0
销售,上海南华基业医疗健康产业发展有限...,4500.0
销售岗位（广告公司）,百年互娱（上海）文化传媒有限公司,4500.0
招聘客户经理助理,里贝拉（上海）商务咨询有限公司,3000.0
行政助理,上海分众晶视广告有限公司,3000.0
英语翻译,上海协晟市场营销有限公司,8000.0
平面设计,上海联智广告有限公司,4500.0
室内设计师,深圳市华语传媒股份有限公司,3000.0
助理,上海济帆文化传播有限公司,0
培训/会议助理（专员）（五险一金）,上海翡翠滨江艺术发展有限公司,5000.0
美术老师,上海翔程文化传播有限公司,6000.0
电话客服专员,上海文化广场剧院管理有限公司,3000.0
市场助理,《中国精品五金》杂志社上海编辑部,4500.0
视频工程师,上海红威广告传媒有限公司,6000.0
急聘少儿英语老师,Dict.cn海词,4500.0
淘宝美工,广州中影仓影视科技有限公司,3000.0
法务专员/助理,公司名,0
喷绘、写真机操作工,上海武穆文化传播有限公司,4500.0
财务出纳,上海语内企业管理咨询中心,6000.0
培训助理,上海瑞切广告有限公司,4500.0
招聘书法老师,上海旭英广告有限公司,5000.0
送卡信使（快递）,上海百若萌文化传播有限公司,2200.0
采编/记者/编辑,上海艾筑信息科技有限公司,5000.0
诚聘电话销售/网络销售/在线销售（无责月薪6K+提成）,上海建亲物流有限公司,3000.0
客户经理/客户开发/销售代表/电话,上海万狮悟广告有限公司,5000.0
运营专员,喜狮文化传媒（上海）有限公司,3000.0
行政专员,上海衡德企业管理咨询有限公司,4500.0
编剧,实践菁英（上海）文化咨询有限公司,3000.0
前台行政文员,上海绽翔电子科技有限公司,4500.0
